Model_name,Sato-3DCNN,without_ss_rsa
T1055TS183_2,0.6151667,0.6597797
T1055TS183_3,0.6586613,0.6899109
T1055TS183_4,0.41889888,0.48403293
T1055TS183_5,0.6516989000000001,0.64873475
T1055TS187_1,0.43923172,0.50122
T1055TS187_2,0.44472474,0.48716268
T1055TS187_3,0.43317387,0.50749874
T1055TS187_4,0.44193640000000006,0.52846014
T1055TS187_5,0.47308370000000005,0.5378985
T1055TS198_1,0.34233236,0.45049986
T1055TS198_2,0.35768196,0.43660328
T1055TS198_3,0.3714315,0.41620818
T1055TS198_4,0.38581687,0.46767354
T1055TS198_5,0.44384068,0.5037417000000001
T1055TS209_1,0.68858904,0.7148378000000001
T1055TS209_2,0.6485576,0.69237095
T1055TS209_3,0.6098756999999999,0.66780084
T1055TS209_4,0.5554403,0.59073627
T1055TS209_5,0.5516656,0.5863071999999999
T1055TS222_1,0.62516665,0.62282526
T1055TS222_2,0.6064769,0.63108647
T1055TS222_3,0.6120012,0.6186961
T1055TS222_4,0.58603394,0.6195444
T1055TS222_5,0.38692474,0.49389628
T1055TS226_1,0.48744985,0.6457038
T1055TS226_2,0.4870951,0.6160107
T1055TS226_3,0.4832277,0.60144585
T1055TS226_4,0.5164389,0.5788274999999999
T1055TS226_5,0.47598633,0.5871866
T1055TS238_1,0.6053708000000001,0.6393517
T1055TS238_2,0.6137216,0.64574265
T1055TS238_3,0.61402243,0.6285224
T1055TS238_4,0.64330375,0.65650827
T1055TS238_5,0.62017554,0.65431875
T1055TS252_1,0.39267763,0.47127894
T1055TS252_2,0.441125,0.5682020000000001
T1055TS252_3,0.39354720000000004,0.47560775
T1055TS252_4,0.43226558,0.51604635
T1055TS252_5,0.42394677,0.4900151
T1055TS259_2,0.21000141,0.29033309999999996
T1055TS259_4,0.15772060000000002,0.21721578
T1055TS259_5,0.26396814,0.46375
T1055TS277_1,0.5729662,0.58645415
T1055TS277_2,0.6983203,0.7054796
T1055TS277_3,0.69329464,0.7103937
T1055TS277_4,0.54617196,0.5568637
T1055TS277_5,0.66349614,0.6693432
T1055TS278_1,0.6182605999999999,0.6162396
T1055TS278_2,0.80946785,0.77302414
T1055TS278_4,0.4891679,0.5366909000000001
T1055TS317_1,0.2815547,0.31469667
T1055TS317_2,0.2975315,0.43140525
T1055TS317_3,0.16178334,0.18723829999999997
T1055TS317_4,0.21142755,0.22305849
T1055TS317_5,0.22924699,0.31247702
T1055TS319_1,0.46986946,0.5791791000000001
T1055TS319_2,0.41627482,0.5217469
T1055TS319_3,0.5556898,0.62093407
T1055TS319_4,0.37590300000000004,0.50588626
T1055TS319_5,0.43086717,0.5234979999999999
T1055TS324_1,0.46282349999999994,0.5817736
T1055TS324_2,0.5428563,0.6100187
T1055TS324_3,0.47535387,0.5837886
T1055TS324_4,0.47246107,0.55419254
T1055TS324_5,0.47709754,0.5391595
T1055TS326_1,0.63755953,0.6338286
T1055TS326_2,0.6155541,0.64362687
T1055TS326_3,0.6471709,0.6573034000000001
T1055TS326_4,0.6769956,0.67735195
T1055TS326_5,0.6167695,0.6612389
T1055TS337_1,0.27314842,0.27168164
T1055TS337_2,0.24277543,0.12078304599999999
T1055TS337_3,0.21537936,0.11320556
T1055TS337_4,0.21804665,0.12049544599999999
T1055TS351_1,0.6822636999999999,0.6964948000000001
T1055TS351_2,0.6694935000000001,0.6524523
T1055TS351_3,0.6572775,0.6651465999999999
T1055TS351_4,0.6648008000000001,0.6540848000000001
T1055TS351_5,0.6586613,0.6899109
T1055TS364_1,0.2057014,0.32640633
T1055TS364_2,0.30408782,0.40370320000000004
T1055TS364_3,0.32089454,0.45314840000000006
T1055TS364_4,0.2892137,0.38232413
T1055TS364_5,0.29013398,0.44018513
T1055TS367_1,0.5832776999999999,0.64712644
T1055TS367_2,0.5757661999999999,0.65011233
T1055TS367_3,0.6176495,0.6527929
T1055TS367_4,0.58548117,0.6320627
T1055TS367_5,0.6690714,0.67461395
T1055TS377_1,0.39167870000000005,0.4694035
T1055TS377_2,0.43603176,0.5144048
T1055TS377_3,0.40249005,0.5231312
T1055TS377_4,0.39081582,0.47190145
T1055TS377_5,0.22543176,0.2692235
T1055TS435_1,0.5432343000000001,0.60932636
T1055TS435_2,0.5278875,0.6333776999999999
T1055TS435_3,0.57604885,0.6309635
T1055TS435_4,0.49844757,0.54788446
T1055TS435_5,0.5355506999999999,0.6275438
T1055TS460_1,0.34629506,0.41026136
T1055TS460_2,0.22905584,0.24043903
T1055TS460_3,0.20068635,0.20992193
T1055TS460_4,0.22484939,0.28820089
T1055TS468_1,0.43284014,0.513888
T1055TS468_2,0.43404487,0.51338774
T1055TS487_1,0.42734507,0.49925077
T1055TS487_2,0.43800909999999993,0.5350045
T1055TS487_3,0.3731145,0.5246786999999999
T1055TS487_4,0.43757799999999997,0.4975050999999999
T1055TS487_5,0.45893013,0.5113174
T1057TS013_1,0.6109334,0.63724977
T1057TS013_2,0.6304666,0.6439303000000001
T1057TS013_3,0.6290039000000001,0.64467174
T1057TS013_4,0.5973881,0.6228062
T1057TS013_5,0.5900286,0.62533665
T1057TS031_1,0.6086715,0.63893205
T1057TS031_2,0.5517732,0.6281260999999999
T1057TS031_3,0.5885785,0.6194029000000001
T1057TS031_4,0.59155595,0.6434236999999999
T1057TS031_5,0.5820789000000001,0.6412324
T1057TS033_3,0.37412304,0.5166245
T1057TS042_1,0.57558876,0.65097404
T1057TS042_2,0.55005157,0.65582424
T1057TS042_3,0.47932252,0.5983991999999999
T1057TS042_4,0.533714,0.6358746
T1057TS042_5,0.54196125,0.6483722
T1057TS050_2,0.32771784,0.4773818
T1057TS050_3,0.38633707,0.54815304
T1057TS050_4,0.41786438,0.55877763
T1057TS050_5,0.38966677,0.5464492
T1057TS070_1,0.5560206999999999,0.6891939
T1057TS070_2,0.56813216,0.6573759
T1057TS070_5,0.5122178,0.6671704
T1057TS075_1,0.32743216,0.51440305
T1057TS075_2,0.38059428,0.5434459
T1057TS075_3,0.35448995,0.5267970999999999
T1057TS075_5,0.5093567,0.59881735
T1057TS081_1,0.28892288,0.478166
T1057TS081_2,0.31175929999999996,0.5049067
T1057TS081_3,0.30504003,0.49520025
T1057TS097_1,0.3808336,0.6075232
T1057TS097_2,0.41202286,0.6053755000000001
T1057TS097_3,0.43266472,0.61275995
T1057TS097_4,0.41329417,0.6083295
T1057TS097_5,0.39414817,0.6065083
T1057TS140_1,0.48741752,0.6216621999999999
T1057TS140_2,0.46833658,0.6075104
T1057TS140_3,0.497673,0.608401
T1057TS140_4,0.4445222,0.6002482
T1057TS140_5,0.45500088,0.59105146
T1057TS151_2,0.37773252,0.5151077000000001
T1057TS151_3,0.35995385,0.5211644
T1057TS151_4,0.41333932,0.58233804
T1057TS183_1,0.6047488,0.6738654000000001
T1057TS183_2,0.60631025,0.67142445
T1057TS183_3,0.5892246999999999,0.656928
T1057TS183_4,0.516202,0.66234326
T1057TS183_5,0.45242783,0.6360204
T1057TS187_1,0.43249524,0.58230007
T1057TS187_4,0.42998713,0.5785826999999999
T1057TS187_5,0.5644140999999999,0.6535658000000001
T1057TS198_1,0.45884684,0.5908845
T1057TS198_2,0.50590956,0.60254043
T1057TS198_3,0.50521195,0.60354453
T1057TS198_4,0.40716836,0.56820995
T1057TS198_5,0.37107047,0.5478814000000001
T1057TS209_1,0.68025595,0.6609089
T1057TS209_2,0.6251585999999999,0.6472873
T1057TS209_3,0.6602965999999999,0.6372382
T1057TS209_4,0.61598885,0.67628026
T1057TS209_5,0.6518341,0.6724295
T1057TS211_1,0.45677644,0.60709417
T1057TS211_2,0.47951478,0.5955835999999999
T1057TS211_3,0.49341032,0.6146421999999999
T1057TS211_4,0.44519709999999996,0.6052860999999999
T1057TS211_5,0.49835384,0.6134153
T1057TS222_1,0.5942976,0.64661527
T1057TS222_2,0.6096511,0.6614089
T1057TS222_3,0.5674201999999999,0.6767482
T1057TS222_4,0.5468088000000001,0.6455058000000001
T1057TS222_5,0.37003446,0.53490204
T1057TS226_1,0.5697867,0.64996594
T1057TS226_2,0.5484489,0.6233321
T1057TS226_3,0.54216486,0.63991266
T1057TS226_4,0.39556518,0.5582674
T1057TS226_5,0.5402697,0.65665436
T1057TS238_1,0.56416935,0.6806512
T1057TS238_2,0.5793914000000001,0.67161286
T1057TS238_3,0.5332778,0.63063765
T1057TS238_4,0.5945083000000001,0.676083
T1057TS238_5,0.6054946,0.65368015
T1057TS252_1,0.44445273,0.5762142
T1057TS252_2,0.42426590000000003,0.5543749
T1057TS252_4,0.5312503000000001,0.64225423
T1057TS252_5,0.5005529000000001,0.6456774000000001
T1057TS259_2,0.3858501,0.5526189
T1057TS277_1,0.5846244,0.6509988
T1057TS277_2,0.6792944000000001,0.6450272
T1057TS277_3,0.65073633,0.63952273
T1057TS277_4,0.5603778,0.650418
T1057TS278_1,0.5223287999999999,0.6055751
T1057TS278_2,0.52695125,0.58306956
T1057TS278_4,0.5315463,0.5978781
T1057TS278_5,0.58516264,0.59199244
T1057TS319_1,0.51770854,0.6594658
T1057TS319_2,0.5145469,0.62458825
T1057TS319_3,0.53271717,0.6654286
T1057TS319_4,0.52293116,0.6333843000000001
T1057TS319_5,0.54636127,0.63234264
T1057TS324_1,0.5348774000000001,0.6337972
T1057TS324_2,0.5925486,0.6578012
T1057TS324_3,0.51813203,0.62997663
T1057TS324_4,0.53731877,0.6425973
T1057TS324_5,0.55572027,0.61921036
T1057TS326_1,0.57573205,0.6559022
T1057TS326_2,0.60905725,0.660387
T1057TS326_3,0.5678831,0.6414428000000001
T1057TS326_4,0.59603584,0.65945566
T1057TS326_5,0.57042956,0.65966916
T1057TS337_1,0.41202417,0.56426126
T1057TS351_1,0.6063776,0.67762196
T1057TS351_2,0.6067433000000001,0.6549099
T1057TS351_3,0.58108604,0.66065633
T1057TS351_4,0.61871815,0.6659871999999999
T1057TS351_5,0.58115685,0.6516017
T1057TS364_1,0.45038542,0.64555645
T1057TS364_2,0.43033913,0.637175
T1057TS364_3,0.43303302,0.6520176999999999
T1057TS364_4,0.43173444,0.6450451
T1057TS364_5,0.44001940000000006,0.6348503000000001
T1057TS367_1,0.5696265,0.6689838
T1057TS367_2,0.6236716,0.6685629
T1057TS367_3,0.598122,0.66609824
T1057TS367_4,0.5835588,0.67494565
T1057TS367_5,0.5585806,0.6327616
T1057TS377_1,0.3874933,0.5589602
T1057TS377_2,0.4627742,0.57334864
T1057TS377_3,0.44427264,0.5802345999999999
T1057TS377_4,0.44925950000000003,0.5932835999999999
T1057TS377_5,0.42126715,0.5803319
T1057TS435_1,0.5235172,0.64115745
T1057TS435_2,0.53832984,0.6320089
T1057TS435_3,0.45348346,0.5893982
T1057TS435_4,0.5679970999999999,0.64548147
T1057TS435_5,0.53553253,0.64794517
T1057TS437_1,0.3348552,0.517116
T1057TS437_2,0.31992483,0.5281299
T1057TS437_3,0.3019087,0.514916
T1057TS437_4,0.30195495,0.52225393
T1057TS460_1,0.32561234,0.53741723
T1057TS460_2,0.38064602,0.5427590999999999
T1057TS460_3,0.3299303,0.565377
T1057TS460_4,0.30823737,0.51671076
T1057TS460_5,0.36218348,0.5468941999999999
T1057TS468_1,0.4633281,0.61994517
T1057TS468_2,0.43859065,0.6122986
T1057TS487_1,0.5954758000000001,0.6599027
T1057TS487_2,0.5760739,0.6648364
T1057TS487_3,0.5439136,0.66570306
T1057TS487_4,0.5472833,0.67437005
T1052TS013_1,0.5346259,0.47265390000000007
T1052TS013_2,0.56168246,0.46096656
T1052TS013_3,0.51025355,0.46599129999999994
T1052TS013_4,0.54884315,0.5010635
T1052TS013_5,0.5499393,0.44598409999999994
T1052TS031_1,0.46064436,0.45600203
T1052TS031_2,0.4592028,0.44991970000000003
T1052TS031_3,0.44988236,0.42388457
T1052TS031_4,0.43596637,0.41479874
T1052TS031_5,0.43386477,0.4187401
T1052TS033_1,0.31560570000000004,0.32353482
T1052TS033_2,0.33009770000000005,0.33796552
T1052TS042_1,0.40623695,0.3901158
T1052TS042_2,0.5291779999999999,0.54036605
T1052TS042_3,0.30472466,0.38078707
T1052TS042_4,0.36432138,0.3770442
T1052TS042_5,0.3114387,0.30372617
T1052TS050_1,0.38656968,0.35008007
T1052TS050_5,0.38010433,0.3486759
T1052TS052_1,0.33706394,0.3124883
T1052TS052_2,0.33040604,0.31229064
T1052TS052_3,0.323153,0.31640202
T1052TS052_4,0.32156384,0.31537998
T1052TS052_5,0.3282538,0.31381659999999995
T1052TS063_1,0.3833318,0.35830817
T1052TS070_1,0.49609852,0.52466357
T1052TS070_2,0.49908444,0.5383126
T1052TS075_1,0.50285137,0.44796568
T1052TS075_2,0.45102173,0.44791287
T1052TS075_3,0.53349507,0.45105347
T1052TS075_4,0.49121183,0.45903853
T1052TS075_5,0.49981257,0.46878153
T1052TS081_1,0.08153263,0.085961066
T1052TS081_2,0.07856779,0.088730894
T1052TS081_3,0.08694076,0.098812506
T1052TS081_4,0.08933973,0.10725119999999999
T1052TS081_5,0.08427670599999999,0.09689437
T1052TS097_1,0.24942525,0.17301391
T1052TS097_2,0.21199563,0.19280067
T1052TS097_3,0.19348194,0.18257433
T1052TS097_4,0.22615792,0.19919759
T1052TS097_5,0.21743067,0.19052373
T1052TS140_1,0.4750638,0.481652
T1052TS140_2,0.45585898,0.46224296
T1052TS140_3,0.44271258,0.45213893
T1052TS140_4,0.46335343,0.44956657
T1052TS140_5,0.47599579999999997,0.43814966
T1052TS183_1,0.3038597,0.29949027
T1052TS183_2,0.4051445,0.39407077
T1052TS183_4,0.35414028,0.34941584
T1052TS183_5,0.3572256,0.37894198
T1052TS187_1,0.5143044,0.49988332
T1052TS187_2,0.48789835,0.4604433
T1052TS187_3,0.48176779999999997,0.46447054
T1052TS187_4,0.50814587,0.49078724
T1052TS187_5,0.5304333999999999,0.5191534999999999
T1052TS198_1,0.5047566,0.453057
T1052TS198_2,0.518537,0.47934327
T1052TS198_3,0.5153792,0.4568666
T1052TS198_4,0.48675764,0.42302835
T1052TS198_5,0.49376884,0.46061486
T1052TS209_1,0.6468531999999999,0.59626895
T1052TS209_2,0.6435916,0.5869321999999999
T1052TS209_3,0.63184875,0.57885265
T1052TS209_5,0.5627097,0.5227982
T1052TS222_1,0.22076407,0.24813071
T1052TS222_2,0.18848838,0.20771320000000001
T1052TS222_3,0.20878133,0.22917889
T1052TS222_4,0.38394853,0.37256286
T1052TS226_1,0.4279582,0.40305036
T1052TS226_2,0.4380994000000001,0.40607944
T1052TS226_3,0.44197765,0.40293870000000004
T1052TS226_4,0.4591777,0.42452767
T1052TS226_5,0.4339476,0.42307302
T1052TS238_1,0.4051445,0.39407077
T1052TS238_3,0.3572256,0.37894198
T1052TS238_4,0.28377476,0.33606288
T1052TS238_5,0.37732288,0.33051905
T1052TS252_1,0.5044558,0.51185775
T1052TS252_2,0.5082041,0.48152542
T1052TS252_3,0.47517790000000004,0.46149140000000005
T1052TS252_4,0.5109165,0.49817324
T1052TS252_5,0.49988455,0.47099498
T1052TS259_1,0.2065205,0.20606488
T1052TS259_2,0.25188854,0.22966191
T1052TS259_3,0.21751505,0.22721209
T1052TS259_4,0.21475469,0.22570851
T1052TS259_5,0.2107226,0.23816459
T1052TS275_1,0.4624347,0.42573363
T1052TS277_1,0.17472099,0.18425298
T1052TS277_3,0.16798128,0.17650566
T1052TS278_1,0.52566206,0.49905312
T1052TS278_2,0.51915365,0.5002837
T1052TS278_3,0.5414493,0.49681124
T1052TS278_4,0.50692946,0.5019725
T1052TS278_5,0.52746546,0.47929478
T1052TS319_1,0.34745795,0.32615396
T1052TS319_2,0.36967346,0.35611263
T1052TS319_3,0.32821113,0.3353853
T1052TS319_4,0.31993848,0.31613266
T1052TS319_5,0.33171275,0.32842958
T1052TS324_1,0.43695375,0.47486082
T1052TS324_2,0.45856434,0.46466807
T1052TS324_3,0.35388425,0.39486855
T1052TS324_4,0.3283178,0.39998052
T1052TS324_5,0.27419934,0.28644980000000003
T1052TS326_1,0.17472099,0.18425298
T1052TS326_2,0.16798128,0.17650566
T1052TS326_3,0.16622338,0.18740955
T1052TS337_1,0.47534424,0.47033688
T1052TS337_2,0.36268547,0.35850066
T1052TS337_5,0.23989487,0.26726863
T1052TS351_1,0.3038597,0.29949027
T1052TS351_2,0.52088183,0.54065233
T1052TS351_3,0.3572256,0.37894198
T1052TS351_4,0.39562893,0.36621884
T1052TS367_1,0.19929324,0.2190969
T1052TS367_2,0.21359,0.2370241
T1052TS367_3,0.19486438,0.2214312
T1052TS367_4,0.17211124,0.20650294
T1052TS367_5,0.17774847,0.22386569
T1052TS377_1,0.47894713,0.45838875
T1052TS377_2,0.48174462,0.45790657
T1052TS377_3,0.45988068,0.45577064
T1052TS377_4,0.46273577,0.45373040000000003
T1052TS377_5,0.47966692,0.43242052
T1052TS435_1,0.34183452,0.35439068
T1052TS435_2,0.36204928,0.34649283
T1052TS435_3,0.32704479,0.34228959999999997
T1052TS435_4,0.31157276,0.2995355
T1052TS435_5,0.34151122,0.3405709
T1052TS437_1,0.09985803,0.12137919
T1052TS437_2,0.09086648,0.12873104
T1052TS437_4,0.09665025,0.12743594
T1052TS437_5,0.09427755,0.13403986
T1052TS451_1,0.40339375,0.4041734
T1052TS451_2,0.38814008,0.3462269
T1052TS451_3,0.3601664,0.36019665
T1052TS451_4,0.36129892,0.36555675
T1052TS451_5,0.35188442,0.36635223
T1052TS460_1,0.46725756,0.4701509
T1052TS460_4,0.20823142,0.19680855
T1052TS460_5,0.21521279,0.20865995
T1052TS487_1,0.5783465999999999,0.5701841999999999
T1052TS487_2,0.5592371,0.5758124
T1052TS487_3,0.54454803,0.5408335
T1052TS487_4,0.53616405,0.6030333000000001
T1052TS487_5,0.5475107,0.59317005
T1052TS491_1,0.20959128,0.20731796
T1052TS491_2,0.22316295,0.2055371
T1082TS013_1,0.27386364,0.32868782
T1082TS013_2,0.27030190000000004,0.1998761
T1082TS013_3,0.280624,0.23142181
T1082TS013_4,0.30359159999999996,0.24316978
T1082TS013_5,0.2936415,0.19889045
T1082TS031_1,0.27711675,0.26489955
T1082TS031_2,0.32292017,0.29732373
T1082TS031_3,0.32604522,0.28712776
T1082TS031_4,0.34935898,0.2631565
T1082TS031_5,0.29750642,0.39546227
T1082TS042_1,0.25085062,0.18153024
T1082TS042_2,0.34912926,0.29424825
T1082TS042_3,0.280184,0.30955902
T1082TS042_4,0.24369955,0.17670289
T1082TS042_5,0.24381341,0.23746963
T1082TS050_1,0.3705206,0.25769144
T1082TS050_2,0.21499954,0.15092777
T1082TS050_5,0.27476457,0.15656406
T1082TS052_1,0.052145697000000005,0.042317808
T1082TS052_2,0.046817872999999996,0.03502937
T1082TS052_3,0.057613645,0.043278396
T1082TS052_4,0.06860187,0.045640714000000006
T1082TS052_5,0.049417275999999996,0.05099806
T1082TS070_1,0.33787009999999995,0.25791067
T1082TS070_2,0.28092405,0.14748228
T1082TS070_4,0.09567063,0.078776106
T1082TS070_5,0.20408262,0.13616517
T1082TS075_1,0.21207146,0.26369295
T1082TS075_2,0.22368793,0.23086621
T1082TS075_3,0.16637082,0.17337555
T1082TS097_1,0.17585152,0.21156818
T1082TS097_2,0.3050737,0.32271832
T1082TS097_3,0.21209864,0.2481946
T1082TS097_4,0.28048992,0.28925586
T1082TS097_5,0.21917017,0.28154555
T1082TS138_1,0.15599674,0.08848157
T1082TS138_2,0.12031665400000001,0.11169384
T1082TS138_3,0.15161614,0.14106348
T1082TS138_4,0.10093424,0.14481933
T1082TS138_5,0.09929918,0.11469084
T1082TS140_1,0.23025124,0.15028459
T1082TS140_2,0.26028734,0.20604263
T1082TS140_3,0.19952282,0.14882563
T1082TS140_4,0.21107678,0.17840374
T1082TS140_5,0.2052279,0.14623022
T1082TS151_1,0.16743304,0.10457580000000001
T1082TS151_3,0.17664196,0.104072176
T1082TS151_4,0.16952178,0.17098366
T1082TS151_5,0.027976705,0.07003135
T1082TS183_1,0.3343629,0.20953727
T1082TS183_2,0.3592885,0.20292577
T1082TS183_3,0.37618870000000004,0.21814917
T1082TS183_4,0.29969287,0.21339287
T1082TS183_5,0.26862428,0.18083708
T1082TS187_1,0.1995418,0.2575863
T1082TS187_2,0.19573395,0.22449857
T1082TS187_3,0.18942979999999998,0.16160056
T1082TS187_4,0.16895610000000003,0.13670358
T1082TS187_5,0.16961838,0.1290406
T1082TS195_1,0.16544461,0.19813041
T1082TS195_2,0.113588125,0.129474
T1082TS195_3,0.13221066,0.0890431
T1082TS195_4,0.110347964,0.12841345
T1082TS198_1,0.19902381,0.23361026
T1082TS198_2,0.23820122,0.30528048
T1082TS198_3,0.18882315,0.19408782
T1082TS209_1,0.33695623,0.2398225
T1082TS209_2,0.35082158,0.31146505
T1082TS209_3,0.40483376,0.33895737
T1082TS209_4,0.37171048,0.29760149999999996
T1082TS209_5,0.31274748,0.26207864
T1082TS222_1,0.39357507,0.38188747
T1082TS222_2,0.45261726,0.403015
T1082TS222_3,0.46583867,0.3785882
T1082TS222_4,0.42184209999999994,0.39520806
T1082TS222_5,0.25460643,0.21391384
T1082TS226_1,0.37601706,0.34701014
T1082TS226_2,0.28440282,0.25675008
T1082TS226_3,0.2368756,0.3127373
T1082TS226_4,0.30634397,0.2556729
T1082TS226_5,0.26427335,0.3230034
T1082TS238_1,0.21262734,0.09294923
T1082TS238_2,0.45964309999999997,0.38964754
T1082TS238_3,0.37274050000000003,0.20096079
T1082TS238_4,0.43219989999999997,0.19430768
T1082TS238_5,0.38137487,0.1581174
T1082TS252_1,0.20350018,0.27471059999999997
T1082TS252_2,0.18942979999999998,0.16160056
T1082TS252_3,0.16823582,0.14358595
T1082TS252_4,0.169475,0.14009935
T1082TS252_5,0.18797752,0.20781088
T1082TS259_1,0.16681589,0.19914223
T1082TS259_2,0.24446912,0.24499036
T1082TS259_3,0.32307106,0.28336406
T1082TS259_5,0.33098617,0.2676675
T1082TS305_2,0.10655959,0.09423551
T1082TS317_1,0.16571185,0.18209378
T1082TS317_2,0.1919921,0.15294926
T1082TS317_3,0.15140289,0.12285984
T1082TS317_4,0.12851869999999999,0.14445908
T1082TS317_5,0.11080865599999999,0.12300329
T1082TS319_1,0.26698390000000005,0.33299090000000003
T1082TS319_2,0.20745763,0.24795827
T1082TS319_3,0.2718501,0.31244656
T1082TS319_4,0.19053361,0.18541455
T1082TS319_5,0.20350018,0.27471059999999997
T1082TS324_1,0.33975503,0.23975728
T1082TS324_2,0.353887,0.28172427
T1082TS324_3,0.34030762,0.28687203
T1082TS324_4,0.23931338,0.16540985
T1082TS324_5,0.2753527,0.19157307
T1082TS326_1,0.4331009,0.5059288
T1082TS326_2,0.3868862,0.4040513
T1082TS326_3,0.38817215,0.36209792
T1082TS326_4,0.2509081,0.28912583
T1082TS326_5,0.26030305,0.29023388
T1082TS337_1,0.24216564,0.22032632
T1082TS351_1,0.3860272,0.30856356
T1082TS351_2,0.32205424,0.14954895
T1082TS351_3,0.32873976,0.19291005
T1082TS351_4,0.23235174,0.10456003
T1082TS351_5,0.3298153,0.28551462
T1082TS364_1,0.16863757,0.17515005
T1082TS364_2,0.2690519,0.18084264
T1082TS364_3,0.21383454,0.18891771
T1082TS364_4,0.18561375,0.1900914
T1082TS364_5,0.19638313,0.21253358
T1082TS367_1,0.3501625,0.29488865
T1082TS367_2,0.34785032,0.29108894
T1082TS367_3,0.37887812,0.28288043
T1082TS367_4,0.26931205,0.24836083
T1082TS367_5,0.24165739,0.29001895
T1082TS377_1,0.19753408,0.12658250000000001
T1082TS377_2,0.26372963,0.21052828
T1082TS377_3,0.24284518,0.18350884
T1082TS377_4,0.23849902,0.18238974
T1082TS377_5,0.26857309999999995,0.21641837
T1082TS435_1,0.49795288,0.4307182
T1082TS435_2,0.30961773,0.30220184
T1082TS435_3,0.39686143,0.34210363
T1082TS435_4,0.49935326,0.32224405
T1082TS435_5,0.38008365,0.32924527
T1082TS460_1,0.23856021,0.18680094
T1082TS468_1,0.44954517,0.46513677
T1082TS468_2,0.47582614,0.45362579999999997
T1082TS487_1,0.3168479,0.32077307
T1082TS487_2,0.24073981,0.3619182
T1082TS487_3,0.20731656,0.20852606
T1082TS487_4,0.3302723,0.34987628
T1082TS487_5,0.3608912,0.43652678
T1080TS031_1,0.15870072,0.18029213
T1080TS031_2,0.19991142,0.21292356
T1080TS031_3,0.18840739999999997,0.20050068
T1080TS031_4,0.1775935,0.17398714
T1080TS031_5,0.17826769,0.20643763
T1080TS050_1,0.018282287,0.102662176
T1080TS050_3,0.03118561,0.118996575
T1080TS050_4,0.025010677000000002,0.10670771
T1080TS050_5,0.04067953,0.11598548
T1080TS052_1,0.023637542999999997,0.08252168
T1080TS052_2,0.017421128,0.082814895
T1080TS052_3,0.022458414,0.08714978
T1080TS052_4,0.02397977,0.08728492
T1080TS052_5,0.022796582000000003,0.08108294
T1080TS063_1,0.028498909,0.056153007000000005
T1080TS063_2,0.03386499,0.021949767999999998
T1080TS063_3,0.04930091599999999,0.04834532
T1080TS063_4,0.014272257,0.03598357
T1080TS063_5,0.03762164,0.06544911
T1080TS070_1,0.05374153,0.109317176
T1080TS070_2,0.05390458,0.11556271
T1080TS070_3,0.21915874,0.24135445
T1080TS070_4,0.19838534,0.23957227
T1080TS070_5,0.21115611,0.23565619999999998
T1080TS075_1,0.19128938,0.19724616
T1080TS075_2,0.18917853,0.19904332
T1080TS075_3,0.19877687,0.21668051
T1080TS075_4,0.17567722,0.18221700000000002
T1080TS075_5,0.16931969,0.16789812
T1080TS097_1,0.16101300000000002,0.122603364
T1080TS097_2,0.14743617,0.12125436
T1080TS097_3,0.1796365,0.12317503
T1080TS097_4,0.14985995,0.11919428
T1080TS097_5,0.14465283,0.12036378
T1080TS138_1,0.043043315,0.08870585
T1080TS138_2,0.04196529,0.07988397
T1080TS138_3,0.047841825,0.07251398
T1080TS138_4,0.04581196,0.087642886
T1080TS138_5,0.040046405,0.08170082
T1080TS140_1,0.21851392,0.21886551
T1080TS140_2,0.24323934,0.23630859
T1080TS140_3,0.22834009,0.2329297
T1080TS140_4,0.27028309999999994,0.25099495
T1080TS140_5,0.22499517,0.22931418
T1080TS151_1,0.07327653,0.049753472
T1080TS151_2,0.07491983,0.063968554
T1080TS151_3,0.047381155,0.04365538
T1080TS151_4,0.039851774,0.042310155999999995
T1080TS151_5,0.013555168999999999,0.044243317000000004
T1080TS169_1,0.03012464,0.09470351
T1080TS187_1,0.22593202,0.19912785
T1080TS187_2,0.18977576,0.20050497
T1080TS187_3,0.18925196,0.20106208
T1080TS187_4,0.19371775,0.21632428
T1080TS187_5,0.21025291,0.21761116
T1080TS198_1,0.20591931,0.19586508
T1080TS198_2,0.21288818,0.20972636
T1080TS198_3,0.20443444,0.20944528
T1080TS198_4,0.19470045,0.21217489999999997
T1080TS198_5,0.18605193,0.20588814
T1080TS209_1,0.22378851,0.25375965
T1080TS209_2,0.21019985,0.23302366
T1080TS209_3,0.24393834,0.24445392
T1080TS209_4,0.16003570000000003,0.20048884
T1080TS209_5,0.19376709,0.20503046
T1080TS226_1,0.19508971,0.18077554
T1080TS226_2,0.17721793,0.19056447
T1080TS226_3,0.17555639999999997,0.17849594
T1080TS226_4,0.15784875,0.18185735
T1080TS226_5,0.15693195,0.18958181
T1080TS238_1,0.12031977,0.08877856
T1080TS238_2,0.13435812,0.071921535
T1080TS238_3,0.12812541,0.11307618
T1080TS238_4,0.13990085,0.08515039
T1080TS252_1,0.23871997,0.21344624
T1080TS252_2,0.18640411,0.21256748
T1080TS252_3,0.18461251,0.19765157
T1080TS252_4,0.20457762,0.21246949
T1080TS252_5,0.21140708,0.20572975
T1080TS259_1,0.06036384400000001,0.11877277
T1080TS259_2,0.0635155,0.12197815
T1080TS259_3,0.05973806,0.11767509999999999
T1080TS259_4,0.052166563,0.12436599
